customer_id,last_purchase_date,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
16871,2011-11-17 19:27:00,6,8437.02,22,4,4,4,444,Champions
16872,2011-09-23 16:05:00,6,3639.39,77,3,4,3,343,Loyal Customers
16873,2011-12-05 12:05:00,12,43852.17,5,5,5,5,555,Champions
16874,2010-11-25 13:08:00,1,653.22,379,2,2,1,221,Lost
16875,2011-10-03 13:39:00,11,12703.59,67,3,5,5,355,Loyal Customers
16876,2010-11-01 11:59:00,1,408.03,404,2,2,1,221,Lost
16877,2011-11-27 13:47:00,6,2561.16,12,5,4,3,543,Loyal Customers
16878,2011-09-16 17:39:00,1,39.9,84,3,2,1,321,Others
16880,2011-11-09 11:33:00,8,5522.58,31,4,5,4,454,Champions
16881,2011-10-04 10:33:00,1,1296.0,67,3,2,2,322,Others
16882,2011-10-04 10:42:00,3,2115.36,67,3,3,3,333,Loyal Customers
16883,2011-06-05 12:51:00,19,7189.77,187,3,5,4,354,Loyal Customers
16884,2011-11-02 11:52:00,4,3221.76,38,4,4,3,443,Loyal Customers
16885,2011-11-24 13:40:00,4,2132.22,15,5,4,3,543,Loyal Customers
16886,2010-09-09 15:08:00,1,402.0,456,1,2,1,121,Lost
16887,2011-11-04 14:07:00,3,1982.16,35,4,3,3,433,Loyal Customers
16888,2010-11-04 12:39:00,3,1311.45,401,2,3,2,232,Others
16889,2011-05-29 11:05:00,6,7592.7,195,2,4,4,244,At Risk
16890,2010-08-20 11:23:00,3,856.23,477,1,3,1,131,Others
16891,2011-12-08 11:15:00,11,6170.46,2,5,5,4,554,Champions
16892,2011-12-08 13:18:00,7,2286.3,1,5,4,3,543,Loyal Customers
16893,2010-12-08 12:06:00,2,1205.31,367,2,3,2,232,Others
16894,2010-07-25 15:43:00,3,3972.18,502,1,3,4,134,At Risk
16895,2011-10-06 12:15:00,5,3364.26,65,3,4,3,343,Loyal Customers
16896,2010-06-02 15:40:00,1,311.85,555,1,2,1,121,Lost
16897,2011-02-13 15:02:00,2,869.34,299,2,3,1,231,Others
16898,2011-11-13 15:44:00,5,3049.11,26,4,4,3,443,Loyal Customers
16899,2011-12-02 12:03:00,8,5163.06,8,5,5,4,554,Champions
16900,2011-11-23 10:32:00,3,2661.33,17,5,3,3,533,Loyal Customers
16901,2009-12-10 16:30:00,1,612.78,729,1,2,1,121,Lost
16902,2011-08-15 14:17:00,1,5120.64,116,3,2,4,324,Others
16903,2011-11-10 15:32:00,3,3186.84,29,4,3,3,433,Loyal Customers
16904,2011-12-05 13:10:00,21,15397.11,4,5,5,5,555,Champions
16905,2011-12-04 14:01:00,17,15102.45,5,5,5,5,555,Champions
16906,2011-09-19 11:49:00,7,4346.4,82,3,4,4,344,Loyal Customers
16907,2011-11-10 18:04:00,9,5123.7,29,4,5,4,454,Champions
16908,2009-12-17 13:35:00,1,757.77,722,1,2,1,121,Lost
16909,2011-09-28 16:45:00,1,1137.42,72,3,2,2,322,Others
16910,2011-12-05 12:51:00,8,4530.18,4,5,5,4,554,Champions
16911,2010-03-14 12:18:00,2,765.75,636,1,3,1,131,Others
16912,2011-11-11 12:18:00,15,13440.93,29,4,5,5,455,Champions
16913,2011-02-22 12:56:00,3,1271.73,290,2,3,2,232,Others
16914,2011-11-03 15:27:00,1,625.38,36,4,2,1,421,New Customers
16915,2011-11-30 16:39:00,11,4629.54,9,5,5,4,554,Champions
16916,2011-11-16 12:08:00,4,3370.2,24,4,4,3,443,Loyal Customers
16917,2011-03-08 11:55:00,2,5573.49,277,2,3,4,234,At Risk
16918,2011-10-21 12:50:00,16,9639.87,50,4,5,5,455,Champions
16919,2011-07-06 13:35:00,24,15377.73,156,3,5,5,355,Loyal Customers
16920,2010-10-24 14:07:00,1,1066.35,411,2,2,2,222,Lost
16921,2011-10-09 16:22:00,3,1340.01,61,3,3,2,332,Loyal Customers
16922,2010-05-16 11:24:00,1,1833.24,573,1,2,2,122,Lost
16923,2011-11-27 13:00:00,32,40135.08,12,5,5,5,555,Champions
16924,2011-11-18 12:53:00,3,2540.25,21,4,3,3,433,Loyal Customers
16925,2010-06-17 15:03:00,1,376.95,540,1,2,1,121,Lost
16926,2010-12-03 13:42:00,5,4264.05,371,2,4,4,244,At Risk
16927,2011-08-16 11:10:00,3,1629.15,116,3,3,2,332,Loyal Customers
16928,2011-09-20 15:10:00,29,12339.69,80,3,5,5,355,Loyal Customers
16929,2011-12-06 08:37:00,7,3886.17,4,5,4,4,544,Champions
16930,2011-11-13 16:13:00,3,1141.65,26,4,3,2,432,Loyal Customers
16931,2011-12-04 13:15:00,23,15700.86,5,5,5,5,555,Champions
16932,2011-10-17 14:12:00,3,1322.13,53,4,3,2,432,Loyal Customers
16933,2011-12-08 12:54:00,9,9543.75,1,5,5,5,555,Champions
16934,2011-10-16 12:40:00,6,6332.97,55,4,4,4,444,Champions
16935,2010-11-23 09:16:00,3,1605.3,382,2,3,2,232,Others
16936,2011-11-14 11:04:00,2,1653.51,26,4,3,2,432,Loyal Customers
16937,2010-07-28 17:56:00,1,606.3,499,1,2,1,121,Lost
16938,2011-12-01 10:20:00,9,21129.54,9,5,5,5,555,Champions
16939,2010-08-08 12:24:00,3,1347.0,489,1,3,2,132,Others
16940,2011-10-18 13:15:00,8,19282.98,52,4,5,5,455,Champions
16941,2010-04-07 11:13:00,1,99.0,612,1,2,1,121,Lost
16942,2011-11-27 12:40:00,9,5761.77,13,5,5,4,554,Champions
16943,2011-05-12 11:57:00,5,3898.47,212,2,4,4,244,At Risk
16944,2010-04-09 11:03:00,1,304.08,610,1,2,1,121,Lost
16945,2011-11-18 11:39:00,33,25644.48,22,4,5,5,455,Champions
16946,2010-11-21 14:06:00,5,3666.12,383,2,4,3,243,At Risk
16947,2011-04-18 09:38:00,5,2865.63,236,2,4,3,243,At Risk
16948,2011-07-24 12:46:00,7,2606.31,139,3,4,3,343,Loyal Customers
16949,2011-12-06 11:07:00,6,3858.81,4,5,4,4,544,Champions
16950,2011-10-14 09:06:00,10,11353.11,57,4,5,5,455,Champions
16951,2011-07-28 12:05:00,3,3833.25,135,3,3,4,334,Loyal Customers
16952,2011-08-22 13:03:00,5,2396.34,109,3,4,3,343,Loyal Customers
16953,2011-11-09 15:54:00,1,62.4,30,4,2,1,421,New Customers
16954,2011-12-09 09:46:00,20,18245.64,1,5,5,5,555,Champions
16955,2011-06-08 10:36:00,6,3928.23,185,3,4,4,344,Loyal Customers
16956,2011-11-22 08:56:00,1,926.22,18,5,2,2,522,New Customers
16957,2011-04-14 13:56:00,2,1249.92,239,2,3,2,232,Others
16958,2010-09-30 14:25:00,1,2428.32,435,1,2,3,123,Lost
16959,2011-09-13 15:03:00,1,352.05,87,3,2,1,321,Others
16960,2011-11-01 11:35:00,8,6130.29,39,4,5,4,454,Champions
16961,2011-08-15 13:46:00,3,2383.68,116,3,3,3,333,Loyal Customers
16962,2010-10-26 11:36:00,1,753.12,410,2,2,1,221,Lost
16963,2011-06-05 13:48:00,1,331.65,187,3,2,1,321,Others
16964,2009-12-06 12:53:00,2,623.55,733,1,3,1,131,Others
16965,2011-04-27 12:08:00,1,603.57,227,2,2,1,221,Lost
16966,2011-12-01 13:40:00,7,6464.91,8,5,4,4,544,Champions
16967,2011-06-03 14:24:00,1,957.06,189,3,2,2,322,Others
16968,2011-12-05 15:02:00,2,1318.29,4,5,3,2,532,Loyal Customers
16969,2011-10-31 13:12:00,3,1951.23,39,4,3,3,433,Loyal Customers
16970,2010-03-23 13:50:00,1,214.2,626,1,2,1,121,Lost
16971,2011-11-01 15:06:00,1,1071.63,38,4,2,2,422,New Customers
16972,2010-11-22 10:59:00,2,2358.75,383,2,3,3,233,At Risk
16973,2010-11-18 13:56:00,1,381.0,386,2,2,1,221,Lost
16974,2010-07-05 10:18:00,2,1096.5,523,1,3,2,132,Others
16975,2010-10-12 17:53:00,3,2778.36,423,1,3,3,133,At Risk
16976,2011-03-17 16:33:00,1,754.56,267,2,2,1,221,Lost
16977,2010-11-09 13:17:00,4,1488.0,395,2,4,2,242,Others
16978,2011-09-23 12:50:00,3,2306.64,78,3,3,3,333,Loyal Customers
16979,2011-12-06 12:21:00,9,8579.22,4,5,5,4,554,Champions
16980,2011-03-29 16:36:00,3,4419.99,255,2,3,4,234,At Risk
16982,2011-10-10 12:28:00,1,1152.18,61,3,2,2,322,Others
16983,2011-11-27 12:10:00,11,11130.66,13,5,5,5,555,Champions
16984,2011-09-12 13:43:00,9,32264.4,88,3,5,5,355,Loyal Customers
16985,2011-11-22 13:33:00,23,32769.48,17,5,5,5,555,Champions
16986,2011-11-10 11:55:00,11,14666.25,30,4,5,5,455,Champions
16987,2011-12-06 17:26:00,11,7607.7,3,5,5,4,554,Champions
16988,2011-12-04 16:02:00,2,1148.01,5,5,3,2,532,Loyal Customers
16989,2011-12-02 16:39:00,6,3399.75,7,5,4,3,543,Loyal Customers
16990,2011-05-05 08:30:00,2,1032.0,219,2,3,2,232,Others
16991,2010-10-14 14:08:00,1,3123.63,421,1,2,3,123,Lost
16992,2011-11-29 11:50:00,13,16429.5,11,5,5,5,555,Champions
16993,2010-09-02 12:16:00,2,5852.85,464,1,3,4,134,At Risk
16996,2011-11-09 16:43:00,9,6370.83,30,4,5,4,454,Champions
16997,2011-02-24 17:28:00,3,2106.0,288,2,3,3,233,At Risk
16998,2011-07-13 09:44:00,5,1206.0,150,3,4,2,342,Loyal Customers
16999,2011-11-16 13:53:00,2,1454.46,23,4,3,2,432,Loyal Customers
17000,2010-11-08 13:35:00,2,1218.9,396,2,3,2,232,Others
17001,2011-12-09 09:38:00,19,19922.4,1,5,5,5,555,Champions
17002,2011-09-15 12:40:00,7,7714.65,86,3,4,4,344,Loyal Customers
17003,2010-11-02 13:15:00,4,2490.48,402,2,4,3,243,At Risk
17004,2011-10-24 14:25:00,4,7275.48,46,4,4,4,444,Champions
17005,2010-08-26 10:57:00,2,2227.08,471,1,3,3,133,At Risk
17006,2011-12-05 12:09:00,8,4908.96,5,5,5,4,554,Champions
17007,2011-10-20 10:47:00,7,3360.3,51,4,4,3,443,Loyal Customers
17008,2010-10-06 15:19:00,1,244.08,429,1,2,1,121,Lost
17009,2010-06-06 16:01:00,1,726.18,551,1,2,1,121,Lost
17010,2011-11-21 14:49:00,1,586.08,18,5,2,1,521,New Customers
17011,2011-11-09 13:30:00,3,2015.1,30,4,3,3,433,Loyal Customers
17012,2009-12-14 17:34:00,1,1152.48,725,1,2,2,122,Lost
17014,2011-12-01 14:09:00,3,1758.99,8,5,3,2,532,Loyal Customers
17015,2011-11-11 10:45:00,3,5527.68,29,4,3,4,434,Loyal Customers
17016,2010-05-12 12:32:00,1,1657.2,577,1,2,2,122,Lost
17017,2011-12-07 09:32:00,29,42331.83,3,5,5,5,555,Champions
17018,2011-10-30 11:42:00,6,6863.1,41,4,4,4,444,Champions
17019,2011-11-28 13:06:00,11,12036.6,11,5,5,5,555,Champions
17020,2010-06-15 13:06:00,2,2806.86,542,1,3,3,133,At Risk
17021,2010-09-23 20:01:00,6,3546.66,442,1,4,3,143,At Risk
17022,2011-11-08 17:09:00,2,780.0,31,4,3,1,431,Loyal Customers
17023,2010-10-18 15:37:00,3,2400.54,417,1,3,3,133,At Risk
17024,2011-10-25 13:47:00,3,287.55,45,4,3,1,431,Loyal Customers
17025,2011-10-10 09:06:00,5,4531.92,61,3,4,4,344,Loyal Customers
17026,2011-06-07 14:28:00,3,626.94,185,3,3,1,331,Loyal Customers
17027,2011-09-22 12:24:00,9,3981.33,79,3,5,4,354,Loyal Customers
17028,2010-05-07 15:33:00,3,4781.49,581,1,3,4,134,At Risk
17029,2011-08-21 11:06:00,7,6411.9,111,3,4,4,344,Loyal Customers
17030,2011-10-07 08:49:00,1,440.61,64,3,2,1,321,Others
17031,2011-11-28 10:23:00,6,8321.55,12,5,4,4,544,Champions
17032,2010-06-10 12:16:00,8,9013.8,548,1,5,5,155,At Risk
17033,2011-09-14 14:34:00,4,3998.37,86,3,4,4,344,Loyal Customers
17034,2011-11-23 15:14:00,5,3851.76,16,5,4,4,544,Champions
17035,2011-04-08 11:23:00,4,1840.77,246,2,4,2,242,Others
17036,2010-11-21 14:26:00,1,530.7,383,2,2,1,221,Lost
17037,2011-09-13 12:49:00,1,3801.96,88,3,2,4,324,Others
17038,2011-11-09 13:50:00,2,2229.51,30,4,3,3,433,Loyal Customers
17039,2010-04-14 12:56:00,1,5864.97,604,1,2,4,124,Lost
17040,2011-07-25 10:19:00,2,1389.75,138,3,3,2,332,Loyal Customers
17041,2011-11-13 11:21:00,6,5058.84,27,4,4,4,444,Champions
17042,2011-12-07 12:26:00,5,3133.14,3,5,4,3,543,Loyal Customers
17043,2011-11-07 15:33:00,8,7849.65,32,4,5,4,454,Champions
17044,2011-11-14 14:28:00,12,35886.9,25,4,5,5,455,Champions
17045,2011-08-18 17:09:00,5,2483.04,113,3,4,3,343,Loyal Customers
17046,2011-07-05 14:24:00,5,5718.21,157,3,4,4,344,Loyal Customers
17047,2011-09-15 13:27:00,6,6867.69,85,3,4,4,344,Loyal Customers
17048,2011-08-14 11:49:00,7,6215.04,118,3,4,4,344,Loyal Customers
17049,2011-12-07 10:48:00,19,29842.44,3,5,5,5,555,Champions
17050,2011-09-04 13:48:00,11,14075.37,96,3,5,5,355,Loyal Customers
17051,2011-05-29 14:13:00,4,2143.17,194,2,4,3,243,At Risk
17052,2011-11-11 14:50:00,1,1241.25,28,4,2,2,422,New Customers
17053,2011-08-01 10:23:00,1,1495.44,131,3,2,2,322,Others
17054,2011-11-11 12:56:00,5,4068.99,28,4,4,4,444,Champions
17055,2010-09-20 12:21:00,1,718.65,446,1,2,1,121,Lost
17056,2009-12-01 12:55:00,1,385.8,738,1,2,1,121,Lost
17057,2010-04-22 19:21:00,1,884.22,596,1,2,2,122,Lost
17058,2011-09-19 10:13:00,3,3539.67,82,3,3,3,333,Loyal Customers
17059,2011-11-10 12:27:00,9,16807.59,30,4,5,5,455,Champions
17060,2011-03-18 13:27:00,1,702.72,266,2,2,1,221,Lost
17061,2011-09-27 11:24:00,11,15696.69,74,3,5,5,355,Loyal Customers
17062,2011-01-30 11:01:00,6,3624.66,314,2,4,3,243,At Risk
17063,2011-11-18 16:19:00,13,10915.59,21,4,5,5,455,Champions
17064,2011-10-12 10:18:00,3,2578.05,59,4,3,3,433,Loyal Customers
17065,2010-03-12 11:41:00,2,584.1,638,1,3,1,131,Others
17066,2009-12-13 13:24:00,1,685.02,726,1,2,1,121,Lost
17067,2009-12-15 08:39:00,3,1363.62,725,1,3,2,132,Others
17068,2011-11-27 13:14:00,47,27483.24,12,5,5,5,555,Champions
17069,2011-11-11 17:13:00,14,17382.84,28,4,5,5,455,Champions
17070,2011-08-17 17:01:00,2,1335.96,114,3,3,2,332,Loyal Customers
17071,2011-11-11 16:31:00,13,11403.6,28,4,5,5,455,Champions
17072,2010-03-24 16:33:00,1,846.15,625,1,2,1,121,Lost
17073,2011-11-22 11:47:00,4,4338.27,18,5,4,4,544,Champions
17074,2010-05-26 12:04:00,1,609.15,563,1,2,1,121,Lost
17075,2011-11-22 11:58:00,10,6725.19,18,5,5,4,554,Champions
17076,2011-11-03 17:53:00,6,3728.25,36,4,4,3,443,Loyal Customers
17077,2010-05-10 16:36:00,1,918.0,578,1,2,2,122,Lost
17078,2011-11-03 19:17:00,2,1134.6,36,4,3,2,432,Loyal Customers
17079,2011-09-22 15:34:00,1,356.4,78,3,2,1,321,Others
17080,2011-11-17 12:59:00,7,2872.59,22,4,4,3,443,Loyal Customers
17081,2011-11-14 12:56:00,6,2893.17,25,4,4,3,443,Loyal Customers
17082,2011-11-06 15:17:00,6,14196.09,33,4,4,5,445,Champions
17083,2011-08-22 15:43:00,9,12149.37,109,3,5,5,355,Loyal Customers
17084,2011-11-04 14:54:00,3,15608.91,35,4,3,5,435,Loyal Customers
17085,2011-08-08 14:15:00,28,23674.23,123,3,5,5,355,Loyal Customers
17086,2011-12-02 13:54:00,6,6150.24,7,5,4,4,544,Champions
17087,2009-12-02 10:41:00,1,664.59,738,1,2,1,121,Lost
17088,2011-11-11 14:23:00,4,5973.03,28,4,4,4,444,Champions
17089,2010-11-18 15:33:00,1,385.35,386,2,2,1,221,Lost
17090,2011-12-05 13:44:00,13,9448.44,4,5,5,5,555,Champions
17091,2011-12-07 10:43:00,19,23433.3,3,5,5,5,555,Champions
17092,2011-10-20 19:51:00,11,16784.88,50,4,5,5,455,Champions
17093,2010-04-26 10:22:00,1,707.64,593,1,2,1,121,Lost
17094,2011-01-21 13:09:00,2,1206.6,322,2,3,2,232,Others
17095,2011-11-17 12:21:00,7,7716.75,23,4,4,4,444,Champions
17096,2011-11-24 15:01:00,11,11277.54,15,5,5,5,555,Champions
17097,2011-12-07 17:05:00,9,4021.35,2,5,5,4,554,Champions
17098,2010-11-23 12:13:00,3,1773.21,382,2,3,2,232,Others
17099,2010-06-24 16:25:00,1,1746.51,533,1,2,2,122,Lost
17100,2011-11-21 16:36:00,2,2915.22,18,5,3,3,533,Loyal Customers
17101,2011-11-29 13:57:00,7,7521.15,10,5,4,4,544,Champions
17102,2011-03-23 10:08:00,1,76.5,262,2,2,1,221,Lost
17103,2009-12-17 14:08:00,1,1272.9,722,1,2,2,122,Lost
17104,2010-10-12 12:21:00,1,1422.09,424,1,2,2,122,Lost
17105,2011-07-03 15:53:00,2,1997.34,159,3,3,3,333,Loyal Customers
17106,2010-11-15 14:11:00,1,1473.69,389,2,2,2,222,Lost
17107,2011-11-06 14:14:00,10,48226.26,33,4,5,5,455,Champions
17108,2010-02-14 12:22:00,1,524.85,664,1,2,1,121,Lost
17109,2011-11-10 16:59:00,8,3886.38,29,4,5,4,454,Champions
17110,2011-06-27 12:58:00,3,1532.1,165,3,3,2,332,Loyal Customers
17111,2011-10-23 15:59:00,2,1429.74,47,4,3,2,432,Loyal Customers
17112,2010-07-25 11:14:00,1,615.51,503,1,2,1,121,Lost
17113,2010-05-14 13:59:00,6,6967.77,574,1,4,4,144,At Risk
17114,2011-12-04 12:17:00,8,2425.86,6,5,5,3,553,Loyal Customers
17115,2011-12-01 14:30:00,7,8284.47,8,5,4,4,544,Champions
17116,2010-03-01 16:29:00,1,1169.34,648,1,2,2,122,Lost
17117,2011-02-24 13:54:00,1,348.6,288,2,2,1,221,Lost
17118,2011-01-26 12:19:00,1,471.06,318,2,2,1,221,Lost
17119,2011-12-06 14:40:00,2,1820.73,3,5,3,2,532,Loyal Customers
17120,2011-04-20 15:21:00,1,922.38,233,2,2,2,222,Lost
17121,2010-11-02 11:47:00,1,944.22,403,2,2,2,222,Lost
17122,2011-08-12 14:33:00,4,1711.5,119,3,4,2,342,Loyal Customers
17123,2011-07-01 10:47:00,3,2931.51,162,3,3,3,333,Loyal Customers
17124,2011-06-07 14:02:00,1,896.67,185,3,2,2,322,Others
17125,2011-10-20 14:41:00,1,778.05,50,4,2,1,421,New Customers
17126,2011-07-10 13:52:00,9,6211.32,152,3,5,4,354,Loyal Customers
17127,2010-10-07 09:54:00,5,3465.09,429,1,4,3,143,At Risk
17128,2011-01-09 12:02:00,1,471.27,335,2,2,1,221,Lost
17129,2010-07-07 13:46:00,1,95.55,520,1,2,1,121,Lost
17131,2011-12-04 12:52:00,5,7389.51,5,5,4,4,544,Champions
17132,2010-09-13 16:31:00,2,3818.4,452,1,3,4,134,At Risk
17133,2011-11-24 12:27:00,12,43866.99,16,5,5,5,555,Champions
17134,2011-08-25 09:53:00,3,1911.3,107,3,3,3,333,Loyal Customers
17135,2011-11-23 16:48:00,10,5862.48,16,5,5,4,554,Champions
17136,2010-02-15 13:13:00,1,695.04,662,1,2,1,121,Lost
17137,2010-10-19 14:51:00,6,3400.89,416,1,4,3,143,At Risk
17138,2011-03-09 11:54:00,7,13251.81,276,2,4,5,245,At Risk
17139,2011-11-24 10:12:00,25,58753.38,16,5,5,5,555,Champions
17140,2011-04-06 13:33:00,1,1395.96,247,2,2,2,222,Lost
17141,2010-10-17 14:54:00,4,2262.99,418,1,4,3,143,At Risk
17142,2011-04-14 18:22:00,4,3851.25,239,2,4,4,244,At Risk
17143,2010-10-18 15:27:00,2,2772.33,417,1,3,3,133,At Risk
17144,2011-12-08 17:57:00,2,2953.71,1,5,3,3,533,Loyal Customers
17145,2010-07-15 09:02:00,4,9362.73,513,1,4,5,145,At Risk
17146,2011-08-26 12:44:00,13,17580.72,106,3,5,5,355,Loyal Customers
17147,2011-11-17 12:32:00,9,9599.85,23,4,5,5,455,Champions
17148,2011-10-19 09:59:00,1,374.64,52,4,2,1,421,New Customers
17149,2010-09-14 14:56:00,1,429.3,451,1,2,1,121,Lost
17150,2010-11-28 11:27:00,6,4126.95,377,2,4,4,244,At Risk
17151,2009-12-04 14:56:00,1,695.7,735,1,2,1,121,Lost
17152,2011-05-29 12:19:00,4,6049.5,195,2,4,4,244,At Risk
17153,2011-11-15 13:42:00,1,641.34,24,4,2,1,421,New Customers
17154,2011-09-25 13:42:00,1,988.02,75,3,2,2,322,Others
17155,2011-11-22 12:38:00,7,2677.38,18,5,4,3,543,Loyal Customers
17156,2010-08-05 11:30:00,1,1775.61,492,1,2,2,122,Lost
17157,2011-12-02 09:10:00,19,15455.7,8,5,5,5,555,Champions
17158,2011-11-07 15:15:00,5,5940.0,32,4,4,4,444,Champions
17159,2011-11-18 10:52:00,5,6298.77,22,4,4,4,444,Champions
17160,2011-11-08 14:05:00,17,30627.48,31,4,5,5,455,Champions
17161,2010-09-21 16:44:00,1,2568.03,444,1,2,3,123,Lost
17162,2011-11-11 11:34:00,10,5146.38,29,4,5,4,454,Champions
17163,2011-11-18 08:57:00,4,2099.34,22,4,4,3,443,Loyal Customers
17164,2011-11-07 09:14:00,7,7402.05,33,4,4,4,444,Champions
17165,2011-02-28 16:39:00,6,5382.96,284,2,4,4,244,At Risk
17166,2011-11-01 09:46:00,2,619.02,39,4,3,1,431,Loyal Customers
17167,2010-11-25 10:05:00,3,2601.33,380,2,3,3,233,At Risk
17168,2010-07-29 12:33:00,1,1200.6,499,1,2,2,122,Lost
17169,2011-10-13 10:25:00,3,3470.19,58,4,3,3,433,Loyal Customers
17170,2010-11-30 15:55:00,2,536.04,374,2,3,1,231,Others
17171,2011-02-23 16:37:00,2,1153.77,289,2,3,2,232,Others
17172,2011-09-22 09:36:00,3,2869.71,79,3,3,3,333,Loyal Customers
17173,2011-12-04 14:40:00,8,11299.8,5,5,5,5,555,Champions
17174,2011-05-06 11:47:00,1,179.7,218,2,2,1,221,Lost
17175,2011-10-26 15:31:00,4,4331.07,44,4,4,4,444,Champions
17176,2011-05-22 12:41:00,3,2706.96,202,2,3,3,233,At Risk
17177,2010-07-22 14:53:00,1,358.5,505,1,2,1,121,Lost
17178,2009-12-08 16:20:00,1,1310.13,731,1,2,2,122,Lost
17179,2011-06-14 16:48:00,6,4521.78,178,3,4,4,344,Loyal Customers
17180,2011-10-14 15:46:00,11,6770.94,56,4,5,4,454,Champions
17181,2011-10-13 14:48:00,3,1396.11,57,4,3,2,432,Loyal Customers
17182,2010-10-13 10:09:00,2,963.9,423,1,3,2,132,Others
17183,2011-12-02 10:07:00,6,10041.93,8,5,4,5,545,Champions
17184,2010-05-19 14:24:00,2,595.23,569,1,3,1,131,Others
17185,2010-04-27 12:15:00,3,688.38,592,1,3,1,131,Others
17186,2011-10-24 10:20:00,2,432.0,47,4,3,1,431,Loyal Customers
17187,2011-04-27 12:39:00,2,1403.13,227,2,3,2,232,Others
17188,2011-11-28 13:53:00,13,13778.79,11,5,5,5,555,Champions
17189,2011-08-25 19:39:00,5,2872.89,106,3,4,3,343,Loyal Customers
17190,2011-10-12 11:33:00,7,5229.12,59,4,4,4,444,Champions
17191,2011-11-11 16:58:00,15,14508.15,28,4,5,5,455,Champions
17192,2010-06-21 16:07:00,1,233.49,536,1,2,1,121,Lost
17193,2011-11-04 12:47:00,9,6930.12,36,4,5,4,454,Champions
17194,2011-03-11 12:05:00,3,2437.5,274,2,3,3,233,At Risk
17195,2010-02-22 13:05:00,1,1688.94,655,1,2,2,122,Lost
17196,2010-10-08 11:31:00,1,1058.7,428,1,2,2,122,Lost
17197,2011-11-10 10:32:00,1,3039.03,30,4,2,3,423,New Customers
17198,2011-11-16 10:39:00,3,3641.64,24,4,3,3,433,Loyal Customers
17199,2010-05-06 13:53:00,1,435.36,582,1,2,1,121,Lost
17200,2010-11-17 13:04:00,4,1070.13,387,2,4,2,242,Others
17201,2011-10-17 11:55:00,4,3726.12,54,4,4,3,443,Loyal Customers
17202,2010-10-15 11:25:00,1,481.95,421,1,2,1,121,Lost
17203,2011-11-04 12:27:00,10,16727.64,36,4,5,5,455,Champions
17204,2011-06-17 14:46:00,9,16514.07,175,3,5,5,355,Loyal Customers
17205,2011-10-17 12:46:00,3,2998.05,54,4,3,3,433,Loyal Customers
17206,2011-10-17 13:25:00,1,612.72,53,4,2,1,421,New Customers
17207,2010-02-25 19:08:00,1,909.66,652,1,2,2,122,Lost
17208,2010-11-09 12:50:00,1,346.05,396,2,2,1,221,Lost
17209,2010-02-28 16:01:00,3,1834.8,649,1,3,2,132,Others
17210,2010-11-12 12:15:00,1,760.11,393,2,2,1,221,Lost
17211,2011-11-13 12:03:00,13,12139.95,27,4,5,5,455,Champions
17212,2011-03-31 19:42:00,3,2383.23,253,2,3,3,233,At Risk
17213,2011-10-30 14:53:00,13,15546.9,40,4,5,5,455,Champions
17214,2011-10-10 13:17:00,6,3207.36,60,3,4,3,343,Loyal Customers
17215,2010-09-01 13:39:00,1,558.45,464,1,2,1,121,Lost
17216,2010-06-03 13:03:00,1,195.15,554,1,2,1,121,Lost
17217,2011-04-19 17:19:00,2,654.0,234,2,3,1,231,Others
17218,2011-12-05 13:52:00,18,12578.04,4,5,5,5,555,Champions
17219,2011-11-08 11:25:00,2,777.39,32,4,3,1,431,Loyal Customers
17220,2011-11-15 13:47:00,21,13445.25,24,4,5,5,455,Champions
17221,2011-12-02 13:35:00,5,2935.56,7,5,4,3,543,Loyal Customers
17222,2011-10-05 13:58:00,6,4815.03,65,3,4,4,344,Loyal Customers
17223,2011-02-02 15:57:00,3,2620.59,310,2,3,3,233,At Risk
17224,2010-07-26 13:30:00,1,302.58,501,1,2,1,121,Lost
17225,2010-05-07 11:38:00,1,393.45,582,1,2,1,121,Lost
17226,2011-02-04 11:52:00,3,2700.36,309,2,3,3,233,At Risk
17227,2011-11-21 10:51:00,12,6066.09,19,5,5,4,554,Champions
17228,2011-11-24 10:24:00,13,9531.72,16,5,5,5,555,Champions
17229,2011-09-04 13:56:00,2,956.28,96,3,3,2,332,Loyal Customers
17230,2011-03-20 16:12:00,18,29774.85,264,2,5,5,255,At Risk
17231,2011-11-27 15:18:00,25,21591.12,12,5,5,5,555,Champions
17232,2011-12-07 12:21:00,2,1264.56,3,5,3,2,532,Loyal Customers
17233,2011-11-04 14:06:00,3,1682.58,35,4,3,2,432,Loyal Customers
17234,2011-06-10 11:20:00,1,449.67,183,3,2,1,321,Others
17235,2011-11-14 15:51:00,8,5714.64,25,4,5,4,454,Champions
17236,2011-11-27 12:00:00,12,5787.78,13,5,5,4,554,Champions
17237,2011-11-28 15:02:00,4,3006.24,11,5,4,3,543,Loyal Customers
17238,2011-12-07 11:35:00,32,23349.3,3,5,5,5,555,Champions
17239,2011-01-31 09:41:00,4,3568.35,313,2,4,3,243,At Risk
17240,2010-04-22 15:44:00,1,391.8,596,1,2,1,121,Lost
17241,2010-11-19 13:01:00,12,8232.42,385,2,5,4,254,At Risk
17242,2011-08-23 14:55:00,5,8667.84,108,3,4,4,344,Loyal Customers
17243,2011-12-08 13:26:00,69,62669.58,1,5,5,5,555,Champions
17244,2011-10-17 15:19:00,5,5478.12,53,4,4,4,444,Champions
